Sample_ID,Survey,Synoptic,Date,Time,DateTime,Sampler,Site,Theme,Flow_presence,Flow_state,Depth_CM,pH_UNIT,EC_US_CM,Temp_DEG_C,DO_PPM,DO_PCT,Canopy_PCT,DOC_PPM,TC_PPM,DIC_PPM,Cl_PPM,Br_PPM,NO3_PPM,PO4_PPM,SO4_PPM,NH4_PPB,NO3_PPB,SRP_PPB,TP_PPB,MnOES_PPM,AlOES_PPM,FeOES_PPM,CaOES_PPM,MgOES_PPM,SiOES_PPM,POES_PPM,NaOES_PPM,KOES_PPM,Be_PPB,Na_PPB,Al_PPB,Si_PPB,K_PPB,V_PPB,Cr_PPB,Mn_PPB,Fe_PPB,Co_PPB,Ni_PPB,Cu_PPB,Zn_PPB,As_PPB,Se_PPB,Sr_PPB,Y_PPB,Mo_PPB,Ag_PPB,Cd_PPB,Sn_PPB,Sb_PPB,Ba_PPB,La_PPB,Pr_PPB,Ce_PPB,Nd_PPB,Sm_PPB,Eu_PPB,Tb_PPB,Gd_PPB,Dy_PPB,Ho_PPB,Er_PPB,Tm_PPB,Yb_PPB,Lu_PPB,Tl_PPB,Pb_PPB,Th_PPB,U_PPB,Ti_PPB,W_PPB,Ca_PPB,Mg_PPB
WaDE_234,October_2023,Y,10/25/23,10:23:00,10/25/23 10:23,Herndon,BSL3.3,1,Y,F,10,7.46,380,15.6,9.17,92.2,0,0.3,47.43,47.13,<DL,4.89,<DL,3.18,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2362,<DL,3528,1097,0.313935422,0.369089803,0.553854624,5.724482499,<DL,0.075847375,0.207801921,4.71531326,0.140089628,0.176499553,47.43098505,0.080356768,0.137198625,<DL,0.019904318,<DL,<DL,62.53248927,0.026761963,0.010693134,0.005723569,0.044364463,0.031352051,0.019324208,0.001063419,0.007541433,0.008153691,0.002236896,0.005752223,0.000806003,0.005456092,0.000863036,<DL,0.05362235,<DL,0.472819621,<DL,<DL,46086,18413
WaDE_235,October_2023,Y,10/25/23,10:33:00,10/25/23 10:33,Herndon,BSL3.1,1,Y,F,9,7.45,388,15.48,9.06,90.9,70,0.43,47.39,46.96,<DL,4.7,<DL,3.49,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,3420,<DL,3356,933,0.323409753,0.313430119,3.509327848,9.60912692,0.012684696,0.063059037,0.186059989,4.625756956,0.159177465,<DL,48.95985837,0.068256993,0.133542338,<DL,0.016039571,<DL,<DL,60.87548557,0.019857467,0.005206375,0.004379659,0.024075346,0.032029603,0.018493456,0.000813958,0.00518102,0.006077928,0.001358454,0.005113288,0.00066826,0.004824828,0.000801803,<DL,<DL,<DL,0.457051678,<DL,<DL,67424,18378
WaDE_236,October_2023,Y,10/25/23,10:44:00,10/25/23 10:44,Herndon,BSL3.2,1,Y,F,6,7.42,482,12.45,8.22,76.9,90,0.97,61.82,60.85,<DL,2.03,<DL,6.71,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,6787,<DL,2189,1280,0.2821318,0.075004048,10.58249999,15.61124477,0.072365358,0.083627663,0.301326759,2.026312698,0.244945194,0.171662834,89.89611059,0.043353621,0.102219102,<DL,0.033527401,<DL,0.107664671,37.76375208,0.010661033,0.327185505,<DL,1.0524339,0.01842234,0.011264977,0.003464401,0.031300781,0.061686928,0.046701715,0.009547799,0.000866518,0.00547441,0.001226194,<DL,0.139936707,<DL,0.592500421,<DL,<DL,64814,9902
WaDE_237,October_2023,Y,10/25/23,11:05:00,10/25/23 11:05,Herndon,BSL2.2,1,Y,F,3,7.46,430,15.84,9.5,96,0,1.03,47.29,46.26,<DL,2.35,<DL,14.95,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2741,<DL,3332,1163,0.266878937,0.131800878,18.32783954,11.95882724,0.039848942,0.064812298,0.30378194,1.456919995,0.352699935,0.423614667,100.2794727,0.021432014,0.489587974,<DL,<DL,<DL,0.189546522,27.92096948,0.005683636,0.00196015,0.008201118,0.008200324,0.014997782,0.009440279,0.000332678,0.002553037,0.00221712,0.000602772,0.002835699,0.000470347,0.003821658,0.000563921,<DL,<DL,<DL,0.308571996,<DL,<DL,48140,17615
WaDE_238,October_2023,Y,10/25/23,11:20:00,10/25/23 11:20,Herndon,BSL2.1,1,Y,F,25,7.53,391,14.09,8.86,86.3,45,0.55,47.83,47.29,<DL,4.17,<DL,4.28,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2344,<DL,3439,1094,0.309892886,0.274550661,5.070139096,6.557936858,0.011165275,0.038717633,0.164567344,6.478128948,0.173943741,<DL,54.36392527,0.029819284,0.121442165,<DL,<DL,<DL,0.061830984,58.75350158,0.008226339,0.001820865,0.009812076,0.008543288,0.027478167,0.017090694,0.0003109,0.002263449,0.002893215,0.000598525,0.002243613,0.000421762,0.002871502,0.000557727,<DL,<DL,<DL,0.444576944,<DL,<DL,46990,18094
WaDE_239,October_2023,Y,10/25/23,11:31:00,10/25/23 11:31,Herndon,BSL2.3,1,Y,F,19,7.58,385,15.09,9.27,92.2,35,0.5,47.58,47.07,<DL,4.38,<DL,3.37,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,<DL,<DL,13,-1,0.332580291,0.324777482,4.555564345,6.214717916,0.012074228,0.03618989,0.139491658,3.022364721,0.153331872,0.234452288,49.30608558,0.036350221,0.121477876,<DL,<DL,<DL,<DL,58.98881227,0.009928959,0.001859072,0.0071127,0.009961599,0.028251014,0.018356134,0.000384901,0.002567482,0.003290787,0.000664557,0.002818667,0.000594943,0.003576008,0.000557452,<DL,<DL,<DL,0.466033007,<DL,<DL,1,0
WaDE_240,October_2023,Y,10/25/23,12:00:00,10/25/23 12:00,Herndon,FB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,<DL,NA,<DL,<DL,<DL,<DL,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,4266,<DL,3435,943,<DL,0.01616612,<DL,<DL,<DL,<DL,0.099043782,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,36116,12722
WaDE_263,October_2023,Y,10/25/23,08:55:00,10/25/23 08:55,Berens,NBO2,1,Y,F,15.5,6.62,342,13.6,8.54,82.3,20,0.33,33.18,32.86,<DL,0.95,<DL,3.5,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2911,0.584786627,3178,1011,0.285811457,0.322608577,10.71464111,44.49439484,0.011043742,0.14121299,<DL,4.627462496,0.181751053,0.394780003,114.5179383,0.052042977,0.258985771,<DL,0.012511578,<DL,<DL,21.87729651,0.027028816,0.007430702,0.00558561,0.032812134,0.014634371,0.007391468,0.0009383,0.005767443,0.005997678,0.001362065,0.003785319,0.000465293,0.002631757,0.000377739,<DL,<DL,<DL,0.323601982,0.054613541,<DL,55938,13492
WaDE_264,October_2023,Y,10/25/23,10:00:00,10/25/23 10:00,Berens,MTN1.1,1,N,P,12.2,7.02,390.3,12.7,4.71,44.4,80,1.01,49.91,48.9,<DL,2.69,<DL,4.05,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,1285,<DL,3148,1130,0.216853859,0.239304696,30.98077318,10.84528547,0.048583249,0.036658963,0.033694523,2.923835077,0.132726183,<DL,59.52624968,0.029969873,<DL,<DL,<DL,<DL,<DL,31.73308811,0.019911635,0.003693153,0.018927114,0.0181211,0.017560199,0.010582056,0.000628234,0.004070446,0.00340255,0.000779827,0.002981123,0.000575213,0.003276647,0.000756003,<DL,<DL,<DL,0.462669859,0.025906001,<DL,26946,15001
WaDE_265,October_2023,Y,10/25/23,10:45:00,10/25/23 10:45,Berens,MTN4,1,Y,F,2,7.28,261.8,13.1,7.96,75.8,100,0.84,32.45,31.62,<DL,1.89,<DL,3.45,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2954,<DL,3297,1046,0.189906167,0.247425315,4.548834928,4.322050431,0.032412165,0.154464924,<DL,2.117355311,0.147370227,<DL,25.40141209,0.024446901,0.213012762,<DL,<DL,<DL,<DL,37.92460442,0.016101628,0.005924631,0.004692419,0.02737364,0.02232807,0.011741617,0.000989981,0.00657973,0.005087409,0.001266686,0.004916296,0.000738158,0.007481348,0.001243894,0.023408698,<DL,<DL,0.555799103,<DL,<DL,63189,12108
WaDE_266,October_2023,Y,10/25/23,11:25:00,10/25/23 11:25,Berens,MCA1,1,Y,F,7.2,7.55,415.7,15.3,8.84,88.3,25,0.88,52.6,51.72,<DL,3.02,<DL,5.62,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,1507,17.65325559,3304,959,0.366367393,0.1034341,19.33291576,14.90724777,0.054216699,0.10474894,0.151294424,3.725367402,0.244435852,<DL,84.92318338,0.054975784,0.124762873,<DL,<DL,<DL,<DL,28.28948213,0.015899268,0.005074258,0.030417875,0.022552134,0.016834288,0.009085353,0.001009317,0.006789609,0.007520339,0.00166983,0.005111623,0.000752777,0.005936156,0.001022107,<DL,<DL,<DL,0.484803735,0.04408262,<DL,37880,13277
WaDE_267,October_2023,Y,10/25/23,11:50:00,10/25/23 11:50,Berens,MCA4,1,Y,F,6,7.83,295.1,13.4,9.69,92.9,0,1.24,37.33,36.08,<DL,1.45,<DL,2.62,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2292,<DL,2604,1205,0.288524252,0.059115665,8.455815634,12.03390564,0.045780844,0.170461701,0.095155095,1.909032379,0.172586952,<DL,44.00867738,0.021741669,<DL,<DL,<DL,<DL,<DL,19.96084414,0.016225087,0.002784602,0.027190349,0.013030237,0.011741819,0.006318454,0.000506497,0.003805934,0.002934697,0.000532258,0.002471571,0.000461489,0.003332892,0.000595617,<DL,<DL,<DL,0.427942876,0.02006087,<DL,46961,16983
WaDE_268,October_2023,Y,10/25/23,12:05:00,10/25/23 12:05,Berens,MCA3.1,1,N,P,8,7.42,379.1,17.9,4.1,43.2,15,1.91,49.17,47.26,<DL,1.43,<DL,3.58,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2222,<DL,3311,1018,0.411082866,0.022588272,57.91713598,8.674737883,0.156288802,0.327879002,1.423251298,0.897818887,0.209228882,<DL,53.83685097,0.039071193,0.100419105,<DL,<DL,<DL,<DL,31.19744551,0.024868871,0.006979104,0.08589952,0.032618936,0.020081712,0.01084215,0.000903503,0.006212072,0.005186191,0.00088902,0.004196703,0.000811699,0.004937415,0.000883001,<DL,<DL,<DL,1.158610536,0.044049226,<DL,48637,16395
WaDE_269,October_2023,Y,10/25/23,12:45:00,10/25/23 12:45,Berens,WBK1,1,Y,F,11,7.13,381.7,15.5,7.68,77.7,75,0.48,47.09,46.61,<DL,5.72,<DL,3.84,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,<DL,47.06578116,<DL,<DL,0.298769977,0.368480134,12.38692681,10.1141891,0.030240853,0.457378422,0.121872363,2.266577602,0.124693693,0.179409407,54.22687731,0.108862721,0.15938221,<DL,0.026276678,<DL,0.047074393,35.18067698,0.049397357,0.013774948,0.02761795,0.060890576,0.02402616,0.011934006,0.001676332,0.011930741,0.012456008,0.002839963,0.008749376,0.001010589,0.007650289,0.001252906,<DL,0.216327505,<DL,0.5472527,0.033124143,0.014369888,8,4
WaDE_270,October_2023,Y,10/25/23,14:00:00,10/25/23 14:00,Berens,FB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,<DL,NA,<DL,<DL,<DL,<DL,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,0,2.723346291,0,0,<DL,0.021042818,0.117120456,3.013428457,<DL,0.105596896,<DL,<DL,<DL,<DL,0.005777307,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,0.001423039,<DL,0.004664549,<DL,<DL,<DL,<DL,0.000266746,0.000290081,<DL,<DL,<DL,<DL,<DL,0.032297488,<DL,<DL,<DL,<DL,0,0
WaDE_271,Storm_Nov_2023,N,11/21/23,17:47:00,11/21/23 17:47,Berens,BSL3.3,1,Y,F,NA,7.12,373.7,14.84,8.11,80.2,ND,0.36329109,42.49304373,42.12975264,4.216,<DL,5.385,<DL,2.636,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_272,Storm_Nov_2023,N,11/21/23,17:52:00,11/21/23 17:52,Berens,BSL3.1,1,Y,F,NA,7.23,382.1,14.76,8.06,79.5,ND,0.51,43.72,43.21,4.37,<DL,5.032,0.299,2.946,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_273,Storm_Nov_2023,N,11/21/23,17:59:00,11/21/23 17:59,Berens,BSL3.2,1,N,P,NA,7.24,457.8,13.29,5.25,50.8,ND,1.1,55.6,54.51,5.594,<DL,1.62,<DL,6.104,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_274,Storm_Nov_2023,N,11/21/23,08:50:00,11/21/23 08:50,Berens,BSL3.1,1,Y,F,NA,7.07,236.9,13.9,7.61,73.8,ND,4.09,18.24,14.15,2.656,<DL,2.157,<DL,3.176,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_275,Storm_Nov_2023,N,11/21/23,08:58:00,11/21/23 08:58,Berens,BSL3.3,1,Y,F,NA,7.09,185.5,14,8.21,79.7,ND,3.74,22.12,18.38,2.857,<DL,2.649,<DL,2.969,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_276,Storm_Nov_2023,N,11/21/23,09:08:00,11/21/23 09:08,Berens,BSL3.2,1,Y,F,NA,6.92,276.9,13.79,6.51,62.9,ND,8.23,34.45,26.21,3.673,<DL,2.395,<DL,7.151,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_277,Storm_Nov_2023,N,11/21/23,15:15:00,11/21/23 15:15,Berens,BSL3.1,1,Y,F,NA,6.89,162,15.19,7.99,79.6,ND,3.87,14.09,10.22,1.615,<DL,2.39,<DL,4.193,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_278,Storm_Nov_2023,N,11/21/23,15:20:00,11/21/23 15:20,Berens,BSL3.3,1,Y,F,NA,6.77,149.5,15.07,8.33,82.8,ND,2.58,17.38,14.8,2.006,<DL,2.716,<DL,3.508,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_279,Storm_Nov_2023,N,11/21/23,15:30:00,11/21/23 15:30,Berens,BSL3.2,1,Y,F,NA,6.73,124.1,15.19,7.89,78.6,ND,4.36,16.03,11.67,1.617,<DL,1.976,0.517,3.44,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_280,Storm_Nov_2023,N,11/22/23,07:18:00,11/22/23 07:18,Berens,BSL3.2,1,Y,F,NA,7.29,361.5,14.2,6.89,67.3,ND,2.08,40.7,38.61,4.063,<DL,5.814,<DL,8.606,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_281,Storm_Nov_2023,N,11/22/23,07:10:00,11/22/23 07:10,Berens,BSL3.1,1,Y,F,NA,7.33,376.7,14.48,7.79,76.5,ND,1.2,41.28,40.08,4.578,<DL,5.612,<DL,5.909,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_282,Storm_Nov_2023,N,11/22/23,06:55:00,11/22/23 06:55,Berens,BSL3.3,1,Y,F,NA,7.33,371.5,14.54,7.84,77.1,ND,0.53,42.02,41.49,4.36,<DL,5.406,<DL,3.328,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_283,Storm_Nov_2023,N,11/22/23,08:05:00,11/22/23 08:05,Berens,FB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.35,0.13,<DL,<DL,<DL,<DL,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_284,Storm_Nov_2023,N,11/22/23,08:15:00,11/22/23 08:15,Berens,FB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.59,0.4,<DL,<DL,<DL,<DL,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_285,December_2023,Y,12/19/23,11:30:00,12/19/23 11:30,Berens,WBK1,1,Y,F,16,7.2,377,13.43,8.63,82.8,5.7,0.45,43.31,42.86,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_286,December_2023,Y,12/19/23,13:00:00,12/19/23 13:00,Berens,FB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.28,0.19,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_301,December_2023,Y,12/19/23,08:55:00,12/19/23 08:55,Brooks,EFK2.0,3,Y,F,82,7.94,404.7,6.53,9.98,80.5,53.5,2.18,36.42,34.24,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_302,December_2023,Y,12/19/23,09:20:00,12/19/23 09:20,Brooks,Bear Creek,3,Y,F,82,8.11,376.2,4.62,10.87,84,10,1.57,36.21,34.64,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_303,December_2023,Y,12/19/23,10:00:00,12/19/23 10:00,Brooks,EFK5.4,3,Y,F,25,7.99,432.8,7.16,10.05,83.3,6.1,3.11,35.9,32.79,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_304,December_2023,Y,12/19/23,10:30:00,12/19/23 10:30,Brooks,EFK7.9,3,Y,F,60,7.94,438.6,7.6,9.81,82.1,1,2.91,NA,NA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_305,December_2023,Y,12/19/23,10:50:00,12/19/23 10:50,Brooks,Pinhook Branch,1,Y,F,19.5,7.96,299.2,2.21,12.05,87.5,16.7,1.38,30.25,28.87,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
WaDE_306,December_2023,Y,12/19/23,11:25:00,12/19/23 11:25,Brooks,EFK10.0,3,Y,F,17,7.83,446.7,8.3,9.61,82.1,3.5,2.67,35.89,33.22,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
